speaker,annot.clip,start.ms,stop.ms,addressee,spkr.prev.increment.start,spkr.prev.increment.stop,spkr.post.increment.start,spkr.post.increment.stop,prompt.spkr,prompt.start.ms,prompt.stop.ms,prompt.prev.increment.start,prompt.prev.increment.stop,response.spkr,response.start.ms,response.stop.ms,response.post.increment.start,response.post.increment.stop
CHN,annotated-0-FULL_RECORDING,11862640,11863450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11864510,11865860,NA,NA,NA,11867000,11868110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11865860,11867000,NA,11864510,11865860,11867000,11868110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11867000,11868110,NA,11864510,11865860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11872170,11872770,NA,NA,NA,11873710,11874660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11873710,11874660,NA,11872170,11872770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11884730,11885490,NA,NA,NA,NA,NA,FAN,11883630,11884730,NA,NA,MAN,11885490,11886500,NA,NA
CHN,annotated-0-FULL_RECORDING,11886500,11887100,NA,NA,NA,NA,NA,MAN,11885490,11886500,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11888140,11889760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11891390,11892100,NA,NA,NA,11894380,11895260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11892920,11893520,NA,11891390,11892100,11894380,11895260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11894380,11895260,NA,11891390,11892100,NA,NA,NA,NA,NA,NA,NA,FAN,11895260,11896270,NA,NA
CHN,annotated-0-FULL_RECORDING,11905100,11907240,NA,NA,NA,11908140,11908950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11908140,11908950,NA,11905100,11907240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11914360,11915360,NA,NA,NA,NA,NA,FAN,11912250,11913480,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11919300,11919900,NA,NA,NA,11920710,11921310,FAN,11917910,11919300,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11920710,11921310,NA,11919300,11919900,NA,NA,NA,NA,NA,NA,NA,FAN,11921310,11922460,NA,NA
CHN,annotated-0-FULL_RECORDING,11923260,11925020,NA,NA,NA,NA,NA,FAN,11921310,11922460,NA,NA,FAN,11925020,11926220,NA,NA
CHN,annotated-0-FULL_RECORDING,11926220,11926830,NA,NA,NA,NA,NA,FAN,11925020,11926220,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11928430,11929100,NA,NA,NA,11929100,11930020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11929100,11930020,NA,11928430,11929100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11931870,11932940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11934320,11934930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11939730,11940370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11942510,11943490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11960330,11961020,NA,NA,NA,NA,NA,MAN,11958930,11960330,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,11987380,11987980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12023530,12024140,NA,NA,NA,NA,NA,FAN,12022410,12023530,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12025850,12026500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12028460,12029720,NA,NA,NA,12030520,12031560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12030520,12031560,NA,12028460,12029720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12033430,12034030,NA,NA,NA,12034830,12035560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12034830,12035560,NA,12033430,12034030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12037870,12038470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12040140,12041150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12058900,12059980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12067010,12067610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12092200,12093510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12099120,12099720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12163210,12165080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12193150,12193750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12212080,12213590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12245980,12247800,NA,NA,NA,12247800,12248600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12247800,12248600,NA,12245980,12247800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12260760,12261360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12267230,12267830,NA,NA,NA,NA,NA,MAN,12265140,12266430,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12269310,12270240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12271930,12272540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12274400,12275010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12277140,12278670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MAN,12278670,12279890,NA,NA
CHN,annotated-0-FULL_RECORDING,12279890,12280550,NA,NA,NA,NA,NA,MAN,12278670,12279890,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12284450,12285450,NA,NA,NA,12285450,12286060,NA,NA,NA,NA,NA,MAN,12286060,12287740,12288630,12290030
CHN,annotated-0-FULL_RECORDING,12285450,12286060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12311940,12312770,NA,NA,NA,NA,NA,FAN,12310900,12311940,NA,NA,FAN,12312770,12314060,NA,NA
CHN,annotated-0-FULL_RECORDING,12314060,12315520,NA,NA,NA,12323690,12324290,FAN,12312770,12314060,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12316340,12317300,NA,12314060,12315520,12323690,12324290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12318190,12319420,NA,12314060,12315520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12320420,12321420,NA,12314060,12315520,12323690,12324290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12321420,12322890,NA,12314060,12315520,12323690,12324290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12323690,12324290,NA,12314060,12315520,NA,NA,NA,NA,NA,NA,NA,FAN,12324290,12325290,NA,NA
CHN,annotated-0-FULL_RECORDING,12325290,12326340,NA,NA,NA,12327140,12327740,FAN,12324290,12325290,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12327140,12327740,NA,12325290,12326340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12337400,12338570,NA,NA,NA,12339450,12340460,MAN,12335430,12336580,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12339450,12340460,NA,12337400,12338570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12448660,12449850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12460970,12462020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12463780,12464590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12465840,12467150,NA,NA,NA,12467960,12468560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12467960,12468560,NA,12465840,12467150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12479870,12480470,NA,NA,NA,12481270,12482140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12481270,12482140,NA,12479870,12480470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12484740,12485380,NA,NA,NA,12489390,12490150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12486350,12486960,NA,12484740,12485380,12489390,12490150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12487800,12488590,NA,12484740,12485380,12489390,12490150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12489390,12490150,NA,12484740,12485380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12495300,12495900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12497510,12498110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12576190,12576810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12641730,12644630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,12644630,12645680,NA,NA
CHN,annotated-0-FULL_RECORDING,12670060,12670850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12703550,12704230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,12704230,12706050,12706910,12708270
CHN,annotated-0-FULL_RECORDING,12709900,12710620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12743450,12744250,NA,NA,NA,12744250,12746320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12744250,12746320,NA,12743450,12744250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12769310,12769910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12779220,12780230,NA,NA,NA,NA,NA,FAN,12777620,12778420,12773940,12774960,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12787960,12788630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12853470,12854070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12857390,12858010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,12858010,12859030,12859990,12861060
CHN,annotated-0-FULL_RECORDING,12861960,12863830,NA,NA,NA,NA,NA,FAN,12859990,12861060,12858010,12859030,FAN,12863830,12864830,NA,NA
CHN,annotated-0-FULL_RECORDING,12951080,12951680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12956940,12957540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,12974530,12975550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,12976520,12977520,NA,NA
CHN,annotated-0-FULL_RECORDING,13056110,13057440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13058600,13060170,NA,NA,NA,13060970,13061570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13060970,13061570,NA,13058600,13060170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13062700,13063700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13065740,13066830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13066830,13068030,NA,NA
CHN,annotated-0-FULL_RECORDING,13068030,13068820,NA,NA,NA,NA,NA,FAN,13066830,13068030,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13071070,13071670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13074960,13075680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13080360,13081210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13082250,13083980,NA,NA,NA,13088640,13089640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13084870,13085730,NA,13082250,13083980,13088640,13089640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13086530,13087840,NA,13082250,13083980,13088640,13089640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13088640,13089640,NA,13082250,13083980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13100060,13101200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13102950,13104740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13106530,13107130,NA,NA,NA,13112660,13113260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13107930,13108920,NA,13106530,13107130,13112660,13113260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13109720,13110360,NA,13106530,13107130,13112660,13113260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13111240,13111840,NA,13106530,13107130,13112660,13113260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13112660,13113260,NA,13106530,13107130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13114360,13114960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13116200,13116800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13138140,13138740,NA,NA,NA,13139540,13140610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13138740,13139540,NA,13138140,13138740,13139540,13140610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13139540,13140610,NA,13138140,13138740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13149140,13152240,NA,NA,NA,13153240,13155180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13152240,13153240,NA,13149140,13152240,13153240,13155180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13153240,13155180,NA,13149140,13152240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13159410,13160710,NA,NA,NA,NA,NA,FAN,13156310,13159410,NA,NA,FAN,13160710,13161970,NA,NA
CHN,annotated-0-FULL_RECORDING,13162780,13163700,NA,NA,NA,NA,NA,FAN,13160710,13161970,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13168500,13169260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13170070,13170720,13172320,13172920
CHN,annotated-0-FULL_RECORDING,13239660,13240300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13241860,13242460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13288180,13289120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13332600,13333220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13355340,13356170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13356970,13358810,NA,NA
CHN,annotated-0-FULL_RECORDING,13365400,13366890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13372540,13373510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13374920,13375520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13378670,13379280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13382570,13383400,NA,NA,NA,13384200,13386440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13384200,13386440,NA,13382570,13383400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13387610,13389090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13389090,13390480,NA,NA
CHN,annotated-0-FULL_RECORDING,13390480,13391100,NA,NA,NA,NA,NA,FAN,13389090,13390480,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13393530,13394130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13395290,13397040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13401460,13402470,NA,NA,NA,13402470,13403290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13402470,13403290,NA,13401460,13402470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13404520,13405150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13413810,13414420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13416830,13417450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13419050,13419650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13420560,13421590,NA,NA
CHN,annotated-0-FULL_RECORDING,13457260,13458060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13477780,13478630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13491220,13491830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13493800,13494430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13497730,13498330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13501410,13502050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13510650,13511950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13516790,13520560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13523480,13524080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13524080,13524890,NA,NA
CHN,annotated-0-FULL_RECORDING,13524890,13525490,NA,NA,NA,NA,NA,FAN,13524080,13524890,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13526840,13530470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13533120,13535220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13541730,13542510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13545020,13545620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13546780,13548210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13559750,13560570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13577440,13578080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13580750,13581840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13586280,13586910,NA,NA,NA,13587710,13588310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13587710,13588310,NA,13586280,13586910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13590180,13591220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13610290,13610890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13644300,13644970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13647770,13648650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13650730,13651770,NA,NA,NA,13651770,13652370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13651770,13652370,NA,13650730,13651770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13699250,13699850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13719190,13720890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13720890,13722020,13725120,13726120
CHN,annotated-0-FULL_RECORDING,13729050,13729720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13819090,13819690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13827320,13829550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13837060,13837660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13839000,13839600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13843080,13843680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FAN,13843680,13844680,NA,NA
CHN,annotated-0-FULL_RECORDING,13930120,13931590,NA,NA,NA,13932390,13933020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13932390,13933020,NA,13930120,13931590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13934030,13935330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13957700,13959650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13964300,13964900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,annotated-0-FULL_RECORDING,13983090,13983930,NA,NA,NA,13984730,13986420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
